1678	7	9202
785	8	23537
16176	4	33688
16748	6	29001
5945	6	10270
1255	6	24915
30663	4	40225
31355	4	35983
34114	4	1598
15430	4	617
40287	6	21134
271	6	40026
10581	4	27666
258	6	35861
20809	4	32206
31306	6	34770
1559	8	14508
35258	4	25396
1678	7	30089
1038	4	40447
23751	4	8080
785	7	11761
34851	4	31118
22455	6	27199
12740	4	40575
637	6	40404
5767	4	21704
3432	4	7926
18612	4	33576
4940	6	40577
9683	6	40578
10097	6	15251
12784	4	1630
1864	4	9221
20071	4	20803
12815	4	27688
4955	6	15531
2181	6	20785
4102	4	38587
4227	6	32367
1678	7	18000
6924	4	37669
30696	4	40310
20159	4	23395
3882	4	10151
19066	6	13595
25015	4	28828
172	4	7119
2173	6	38083
33947	4	39713
10319	4	33522
1913	6	25274
8080	4	23312
18890	4	28071
24803	4	28831
354	4	36395
23037	4	3762
26351	6	25426
6974	6	17672
36197	4	29170
2261	4	18565
5771	4	39949
3408	6	8243
10233	4	38705
36048	6	18704
31739	4	18679
15795	6	39521
840	8	19493
11988	4	31236
785	8	6770
10713	4	2207
39579	4	25695
11022	6	27914
18936	4	39578
33210	6	17250
5777	4	4318
19086	6	12484
12201	4	22304
23613	4	28865
18492	6	36549
38094	4	40596
32	4	24489
12319	4	14836
1678	7	35669
11125	4	10606
19987	4	11397
2173	6	18659
8716	6	31315
39750	6	18050
4453	6	7580
193	6	11869
19842	4	22836
39294	4	26572
6633	7	12050
19710	6	10760
5144	4	4318
1190	6	31657
7078	6	36019
1823	7	36030
2736	4	33515
26637	6	24424
2736	4	34726
12866	6	7036
19409	4	36350
840	6	30428
29706	4	499
26283	6	40443
26122	4	31544
13327	6	22210
14768	6	24252
9461	4	12081
3408	8	38801
21810	4	25015
37173	4	10091
8336	6	2824
13903	6	32368
20809	4	32820
1046	7	18788
10737	6	27038
785	8	36761
8310	6	12531
8288	4	37118
12266	4	18612
4175	4	8602
28947	4	15200
18660	6	21000
1678	7	36781
2085	6	10383
4482	4	9719
24660	4	23613
6768	6	24640
13056	6	39139
2736	4	35146
1019	4	596
21996	6	11995
23000	6	39446
25268	4	21905
29185	6	40619
32624	6	26608
2956	4	29945
3866	4	24189
37756	4	40621
17814	4	3175
9573	6	3123
8474	4	17327
6865	4	2298
15647	4	32971
6768	6	10205
17960	4	24312
6633	7	40129
3239	4	27881
27360	6	36837
13300	6	14769
20288	6	29915
36007	6	17148
16979	4	35069
17347	4	20159
5985	6	10735
2924	4	2659
31596	6	8773
13724	4	995
637	6	39715
1999	4	17069
1918	6	39340
188	6	29407
39603	4	27065
19999	4	35620
11678	4	24132
17375	6	39568
32	4	32392
4983	6	33006
5628	7	18994
637	6	31616
9243	6	35214
36148	4	23121
20664	4	26988
12467	4	39860
26778	4	2803
1038	4	7455
14999	4	31316
193	6	27058
14853	6	3123
4044	4	31152
23036	4	36472
18778	6	32930
1190	6	39319
16899	4	24507
2645	4	29221
14927	4	5288
5783	4	23036
1678	7	40551
31236	4	34496
3239	4	36428
4913	4	20284
7229	4	37460
3972	7	37089
7396	4	28775
1431	4	27265
1193	4	39361
2261	4	19476
21077	4	10657
29031	4	40657
3408	8	28506
14888	4	21122
7100	4	29718
840	8	36647
10544	6	38325
28603	4	38563
3989	4	18951
19903	4	29357
1772	6	37182
21952	4	9376
4177	6	5022
1019	4	8780
9116	4	34497
4771	4	11796
7665	4	11919
1226	4	33413
5125	6	35244
785	8	1493
1071	6	14854
3398	4	14735
10755	4	22444
18612	4	19325
1046	7	36048
24031	4	32273
15403	4	40478
9434	4	40669
2924	4	29020
17663	4	9378
3866	4	38485
12815	4	20570
34372	4	36708
7489	6	35302
112	6	23406
10125	4	13911
2181	6	11583
31487	4	8818
785	8	38749
16225	4	4698
16800	4	32120
6188	4	24347
30646	4	33263
9855	6	33387
9762	6	8948
30927	6	25532
10633	4	19550
7362	4	32362
450	4	4488
4388	4	38068
4109	6	1349
20971	4	929
14471	4	26704
13378	4	37002
785	8	18729
33010	4	37752
17564	4	28570
7705	4	29204
12466	4	38408
17365	6	1148
31725	6	3983
1432	4	24308
40656	4	5346
27716	6	14968
2736	4	13398
15092	4	32205
785	8	28822
13106	4	30126
785	8	37575
13379	4	19119
39433	6	40246
13370	4	32777
18208	6	35649
26577	4	38800
14633	6	8142
785	8	39420
785	8	29200
2736	4	26470
1702	4	29665
36951	4	24229
1038	4	13190
35907	4	37894
2713	6	7645
8525	4	37769
743	6	9450
39375	4	35988
1046	7	39181
1620	4	23845
11500	6	11034
10574	6	36868
9031	4	20091
4318	6	27523
36055	6	19589
17022	6	35666
25322	4	40518
8617	6	7587
680	7	38698
36506	4	25083
24584	6	29929
18192	4	1499
31261	4	13766
16697	4	31051
5443	6	33646
22927	4	27025
3574	6	39280
19269	6	3870
16049	4	31756
1864	4	12986
23820	6	25420
28203	4	29473
15242	6	5534
10504	6	36780
17040	8	37417
19110	4	40436
1966	4	24890
13398	4	7720
11605	4	40002
13785	6	30026
785	8	155
27244	6	22681
12608	4	21734
6188	4	24112
9097	4	33963
1678	7	40708
4929	4	37085
11962	4	5667
14732	6	18907
18672	8	18729
11679	7	15652
17701	4	36065
12466	4	38825
1678	7	26036
12685	6	19180
5167	6	27267
3239	4	39144
21948	4	38918
16734	7	13678
1821	6	39122
2050	6	30438
785	8	15703
14511	6	11512
39730	4	31900
34332	4	1842
8398	4	40398
