5335	230	6299
5299	226	10806
14151	94	12928
5692	146	5692
11618	56	11618
986	94	13237
6680	94	7830
1080	94	10505
1015	94	6894
13404	54	10213
2055	94	5852
1803	56	1803
13005	201	2197
1861	230	4142
13146	56	13146
2877	81	2877
7198	56	7198
13382	56	13382
6223	146	6223
419	94	2939
9323	56	9323
3243	94	5330
12449	81	12449
8372	94	7394
3010	56	3010
8729	56	8729
8307	94	6703
3590	94	12475
9658	54	1183
11580	56	11580
12768	56	12768
12932	81	12932
7927	226	796
8513	230	2624
2526	146	2526
7385	94	8555
4994	94	7119
8114	175	13050
10746	56	10746
12861	226	11423
2006	228	2006
13894	56	13894
11617	56	11617
1457	94	2336
4231	94	11506
6064	196	10630
8630	56	8630
12314	94	12807
9047	54	12929
1412	54	6605
992	230	5004
14299	228	11893
2015	94	14237
9714	230	522
1088	94	1246
2526	81	2526
8952	190	8952
4152	94	5210
10593	56	10593
4936	226	6889
5617	94	5146
10630	196	6064
5620	228	348
1405	94	12771
6089	56	6089
11743	81	11743
14266	56	14266
4994	94	13494
7953	230	522
6027	94	9748
2879	190	2879
3176	94	13469
11982	201	3229
10110	81	10110
12322	81	12322
532	94	2803
13050	175	8114
5328	192	1371
2472	146	2472
13524	56	13524
6217	56	6217
11124	56	11124
5126	230	5594
1527	56	1527
5464	54	685
979	226	3964
12932	146	12932
13858	192	13158
10605	226	12234
11628	226	11067
3825	94	1618
8626	56	8626
6686	56	6686
5445	94	7947
9274	56	9274
5882	94	9627
7834	56	7834
11870	56	11870
986	94	4533
10435	228	10435
10081	56	10081
5917	56	5917
1177	228	1566
5702	226	8433
3711	56	3711
4474	94	11643
6423	94	7756
181	94	12131
3653	54	6679
262	192	2454
5901	146	5901
10182	56	10182
4792	175	8616
3888	192	12165
10963	94	13900
5866	56	5866
5325	230	9806
8610	230	40
8860	56	8860
10976	175	641
262	175	4342
1058	94	10942
926	228	4288
9164	56	9164
4342	175	262
6679	94	3559
5568	146	5568
8244	146	8244
6211	230	5595
6512	226	9755
10973	175	8734
3317	81	3317
3409	81	3409
11827	94	11054
341	230	8935
32	94	9644
7268	56	7268
6277	56	6277
7708	230	8690
1652	56	1652
2877	146	2877
43	94	13325
4468	94	7336
1803	94	8223
5502	81	5502
12600	56	12600
6865	230	5168
2895	54	1445
119	94	4217
13398	94	5727
853	94	12254
13798	56	13798
11093	56	11093
12736	56	12736
1425	230	7013
8956	146	8956
2352	230	9215
8041	94	8447
11654	56	11654
13419	94	9551
3409	146	3409
2320	94	2578
6277	94	164
3119	56	3119
1280	94	8125
3256	230	8703
8725	54	705
3317	146	3317
3817	228	3817
4743	56	4743
11021	228	11021
5692	81	5692
10880	56	10880
986	94	8966
12449	146	12449
12780	54	13800
7600	230	603
5901	81	5901
11742	56	11742
9918	228	9918
7213	230	3240
6051	54	6679
11768	81	11768
1502	94	541
13911	54	4690
7982	94	13841
9647	94	7914
11651	56	11651
12103	228	9753
9136	94	9997
13407	56	13407
12012	56	12012
