13757	50	3763
2279	71	130
2279	71	9410
6559	1	12201
1180	102	4006
2955	22	4214
8313	132	11808
4709	189	8227
4770	71	12081
4029	22	1099
11207	71	10512
4156	173	12483
1306	149	2698
12193	233	557
4413	63	7191
4413	63	13953
4413	63	8034
4055	50	7924
9070	59	2680
4047	102	3168
236	63	8153
236	63	6791
236	63	6991
7781	1	752
220	59	2495
1002	211	4879
1247	22	6254
3921	22	3269
5467	71	2018
5467	71	6992
1253	71	9020
2856	1	9429
7776	1	4716
9671	126	13597
9671	126	115
9671	126	8859
32	87	8166
9066	71	4848
3834	22	7665
8202	78	4135
3387	215	6989
192	1	11737
12219	71	8018
4770	71	1180
4770	71	9796
434	161	7133
434	161	6423
434	161	14477
434	161	12189
3451	71	4639
3299	55	2676
11207	71	10612
879	71	282
10668	207	5953
4390	50	7870
10293	22	7344
6614	22	9054
12725	71	7718
6055	22	7548
4055	50	7262
8740	59	5893
4753	71	1927
11040	132	6798
11707	149	973
4098	22	4401
8368	71	3564
1561	1	848
220	59	10336
447	22	3498
10628	1	4141
918	126	1545
918	126	2564
6392	233	5169
8082	22	9531
10566	59	4270
5467	71	3189
6454	71	3763
53	22	4502
9661	71	2552
32	87	13170
32	87	13021
7246	207	4531
7415	168	1163
9489	50	6677
4002	140	11182
3169	22	7130
4907	59	4357
1177	189	8213
1177	189	11074
595	71	9503
11780	22	2937
3106	59	643
1842	22	5786
434	161	12007
434	161	1269
434	161	10789
434	161	1551
11207	71	8549
1306	149	9003
3324	71	3795
7775	22	6713
4055	50	10600
7558	71	10500
4797	59	2835
1794	59	1888
12930	71	4268
236	63	4403
3557	22	4664
911	125	13496
12834	158	12938
220	59	2067
12987	132	13840
918	126	2592
1604	22	5373
1474	22	13559
6795	22	4508
14506	59	1971
1253	71	802
11844	22	2175
9671	126	3603
2754	22	2549
181	87	14231
8425	22	4720
12718	71	6866
7031	153	3189
3183	22	1207
11743	22	1509
1177	189	8765
3417	50	8262
595	71	4495
595	71	5522
5034	1	5605
9917	50	8661
2322	158	1919
